tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
10506	Paramecium bursaria Chlorella virus 1	917858	0	live	A025/027/029L	PBCV1_A025/027/029L	hypothetical protein				NC_000852.5	16432	20511	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917857	0	live	A651L	PBCV1_A651L	hypothetical protein				NC_000852.5	313687	314379	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917855	0	live	a026R	PBCV1_a026R	hypothetical protein				NC_000852.5	16916	17512	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917852	0	live	a119L	PBCV1_a119L	hypothetical protein				NC_000852.5	61628	62029	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917851	0	live	a045R	PBCV1_a045R	hypothetical protein				NC_000852.5	26328	26540	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917850	0	live	a062R	PBCV1_a062R	hypothetical protein				NC_000852.5	33808	34179	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917849	0	live	a216R	PBCV1_a216R	hypothetical protein				NC_000852.5	109263	109586	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917842	0	live	A060L	PBCV1_A060L	hypothetical protein				NC_000852.5	32796	33500	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917839	0	live	A163R	PBCV1_A163R	hypothetical protein				NC_000852.5	82995	84296	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917838	0	live	A159R	PBCV1_A159R	hypothetical protein				NC_000852.5	81104	81436	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917836	0	live	a218L	PBCV1_a218L	hypothetical protein				NC_000852.5	110562	110927	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917834	0	live	a164L	PBCV1_a164L	hypothetical protein				NC_000852.5	83873	84277	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917832	0	live	a206L	PBCV1_a206L	hypothetical protein				NC_000852.5	105024	105281	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917831	0	live	a020R	PBCV1_a020R	hypothetical protein				NC_000852.5	13889	14143	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917829	0	live	a072L	PBCV1_a072L	hypothetical protein				NC_000852.5	38164	38436	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917828	0	live	A135L	PBCV1_A135L	hypothetical protein				NC_000852.5	71055	71603	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917825	0	live	a149L	PBCV1_a149L	hypothetical protein				NC_000852.5	76642	77052	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917822	0	live	a190L	PBCV1_a190L	hypothetical protein				NC_000852.5	97525	97743	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917819	0	live	a195R	PBCV1_a195R	hypothetical protein				NC_000852.5	102102	102350	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917817	0	live	a066L	PBCV1_a066L	hypothetical protein				NC_000852.5	36607	36945	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917816	0	live	a120L	PBCV1_a120L	hypothetical protein				NC_000852.5	61675	61947	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917815	0	live	a220L	PBCV1_a220L	hypothetical protein				NC_000852.5	110995	111384	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917807	0	live	a047L	PBCV1_a047L	hypothetical protein				NC_000852.5	26830	27033	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917801	0	live	a370R	PBCV1_a370R	hypothetical protein				NC_000852.5	183052	183300	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917797	0	live	A543L	PBCV1_A543L	hypothetical protein				NC_000852.5	260940	261107	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917796	0	live	a358R	PBCV1_a358R	hypothetical protein				NC_000852.5	177271	177585	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917794	0	live	A373R	PBCV1_A373R	hypothetical protein				NC_000852.5	183954	184412	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917793	0	live	a372L	PBCV1_a372L	hypothetical protein				NC_000852.5	183773	184003	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917792	0	live	a371R	PBCV1_a371R	hypothetical protein				NC_000852.5	183439	183627	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917791	0	live	A534R	PBCV1_A534R	hypothetical protein				NC_000852.5	254810	255127	plus	0		
10506	Paramecium bursaria Chlorella virus 1	917788	0	live	a236L	PBCV1_a236L	hypothetical protein				NC_000852.5	116127	116390	minus	0		
10506	Paramecium bursaria Chlorella virus 1	917785	0	live	a538L	PBCV1_a538L	hypothetical protein				NC_000852.5	256463	256660	minus	0		
10506	Paramecium bursaria Chlorella virus 1	11107529	0	live	Lys-3	PBCV1_Lys-3	tRNA				NC_000852.5	165710	165782	plus	0		
10506	Paramecium bursaria Chlorella virus 1	11107528	0	live	Tyr-1	PBCV1_Tyr-1	tRNA				NC_000852.5	165601	165687	plus	0		
10506	Paramecium bursaria Chlorella virus 1	11107527	0	live	Ile-1	PBCV1_Ile-1	tRNA				NC_000852.5	165052	165124	plus	0		
10506	Paramecium bursaria Chlorella virus 1	11107526	0	live	Leu-1	PBCV1_Leu-1	tRNA				NC_000852.5	164946	165026	plus	0		
10506	Paramecium bursaria Chlorella virus 1	11107525	0	live	Lys-2	PBCV1_Lys-2	tRNA				NC_000852.5	165504	165576	plus	0		
10506	Paramecium bursaria Chlorella virus 1	11107524	0	live	Asn-2	PBCV1_Asn-2	tRNA				NC_000852.5	165427	165500	plus	0		
10506	Paramecium bursaria Chlorella virus 1	11107523	0	live	Val-1	PBCV1_Val-1	tRNA				NC_000852.5	165914	165986	plus	0		
10506	Paramecium bursaria Chlorella virus 1	11107522	0	live	Arg-1	PBCV1_Arg-1	tRNA				NC_000852.5	165806	165880	plus	0		
10506	Paramecium bursaria Chlorella virus 1	11107521	0	live	Lys-1	PBCV1_Lys-1	tRNA				NC_000852.5	165331	165402	plus	0		
10506	Paramecium bursaria Chlorella virus 1	11107520	0	live	Asn-1	PBCV1_Asn-1	tRNA				NC_000852.5	165254	165327	plus	0		
10506	Paramecium bursaria Chlorella virus 1	11107519	0	live	Pseudo-tRNA-1	PBCV1_Pseudo-tRNA-1	tRNA				NC_000852.5	165148	165230	plus	0		
10506	Paramecium bursaria Chlorella virus 1	2828305	0	live	NEWENTRY		Record to support submission of GeneRIFs for a gene not in Gene (Chlorella PBCV-1 virus; Chlorella virus PBCV-1; Paramecium bursaria Chlorella virus 1, PBCV-1; Paramecium bursaria Chlorella virus PBCV-1).										
